,story,sent_index,token_index,token,bio,lemma,pos,MatchesNeg,hasPrefix,hasPrefix&Antonym,hasSuffix,hasSuffix&Antonym
1357,wisteria01,87,7,in,O,in,IN,False,False,False,False,False
1358,wisteria01,87,8,the,O,the,DT,False,False,False,False,False
1359,wisteria01,87,9,dead,O,dead,JJ,False,False,False,False,False
1360,wisteria01,87,10,man,O,man,NN,False,False,False,False,False
1361,wisteria01,87,11,'s,O,'s,POS,False,False,False,False,False
1362,wisteria01,87,12,pocket,O,pocket,NN,False,False,False,False,False
1363,wisteria01,87,13,",",O,",",",",False,False,False,False,False
1364,wisteria01,87,14,and,O,and,CC,False,False,False,False,False
1365,wisteria01,87,15,we,O,we,PRP,False,False,False,False,False
1366,wisteria01,87,16,know,O,know,VBP,False,False,False,False,False
1367,wisteria01,87,17,by,O,by,IN,False,False,False,False,False
1368,wisteria01,87,18,it,O,it,PRP,False,False,False,False,False
1369,wisteria01,87,19,that,O,that,IN,False,False,False,False,False
1370,wisteria01,87,20,you,O,you,PRP,False,False,False,False,False
1371,wisteria01,87,21,had,O,had,VBD,False,False,False,False,False
1372,wisteria01,87,22,planned,O,planned,VBN,False,False,False,False,False
1373,wisteria01,87,23,to,O,to,TO,False,False,False,False,False
1374,wisteria01,87,24,pass,O,pas,VB,False,False,False,False,False
1375,wisteria01,87,25,last,O,last,JJ,False,False,False,False,False
1376,wisteria01,87,26,night,O,night,NN,False,False,False,False,False
1377,wisteria01,87,27,at,O,at,IN,False,False,False,False,False
1378,wisteria01,87,28,his,O,his,PRP$,False,False,False,False,False
1379,wisteria01,87,29,house,O,house,NN,False,False,False,False,False
1380,wisteria01,87,30,.,O,.,.,False,False,False,False,False
1381,wisteria01,87,31,'',O,'','',False,False,False,False,False
1382,wisteria01,88,0,``,O,``,``,False,False,False,False,False
1383,wisteria01,88,1,So,O,So,RB,False,False,False,False,False
1384,wisteria01,88,2,I,O,I,PRP,False,False,False,False,False
1385,wisteria01,88,3,did,O,did,VBD,False,False,False,False,False
1386,wisteria01,88,4,.,O,.,.,False,False,False,False,False
1387,wisteria01,88,5,'',O,'','',False,False,False,False,False
1388,wisteria01,89,0,``,O,``,``,False,False,False,False,False
1389,wisteria01,89,1,Oh,O,Oh,NNP,False,False,False,False,False
1390,wisteria01,89,2,",",O,",",",",False,False,False,False,False
1391,wisteria01,89,3,you,O,you,PRP,False,False,False,False,False
1392,wisteria01,89,4,did,O,did,VBD,False,False,False,False,False
1393,wisteria01,89,5,",",O,",",",",False,False,False,False,False
1394,wisteria01,89,6,did,O,did,VBD,False,False,False,False,False
1395,wisteria01,89,7,you,O,you,PRP,False,False,False,False,False
1396,wisteria01,89,8,?,O,?,.,False,False,False,False,False
1397,wisteria01,89,9,'',O,'','',False,False,False,False,False
1398,wisteria01,90,0,Out,O,Out,IN,False,False,False,False,False
1399,wisteria01,90,1,came,O,came,VBD,False,False,False,False,False
1400,wisteria01,90,2,the,O,the,DT,False,False,False,False,False
1401,wisteria01,90,3,official,O,official,JJ,False,False,False,False,False
1402,wisteria01,90,4,notebook,O,notebook,NN,False,False,False,False,False
1403,wisteria01,90,5,.,O,.,.,False,False,False,False,False
1404,wisteria01,91,0,``,O,``,``,False,False,False,False,False
1405,wisteria01,91,1,Wait,O,Wait,IN,False,False,False,False,False
1406,wisteria01,91,2,a,O,a,DT,False,False,False,False,False
1407,wisteria01,91,3,bit,O,bit,NN,False,False,False,False,False
1408,wisteria01,91,4,",",O,",",",",False,False,False,False,False
1409,wisteria01,91,5,Gregson,O,Gregson,NNP,False,False,False,False,False
1410,wisteria01,91,6,",",O,",",",",False,False,False,False,False
1411,wisteria01,91,7,'',O,'','',False,False,False,False,False
1412,wisteria01,91,8,said,O,said,VBD,False,False,False,False,False
1413,wisteria01,91,9,Sherlock,O,Sherlock,NNP,False,False,False,False,False
1414,wisteria01,91,10,Holmes,O,Holmes,NNP,False,False,False,False,False
1415,wisteria01,91,11,.,O,.,.,False,False,False,False,False
1416,wisteria01,92,0,``,O,``,``,False,False,False,False,False
1417,wisteria01,92,1,All,O,All,DT,False,False,False,False,False
1418,wisteria01,92,2,you,O,you,PRP,False,False,False,False,False
1419,wisteria01,92,3,desire,O,desire,VBP,False,False,False,False,False
1420,wisteria01,92,4,is,O,is,VBZ,False,False,False,False,False
1421,wisteria01,92,5,a,O,a,DT,False,False,False,False,False
1422,wisteria01,92,6,plain,O,plain,NN,False,False,False,False,False
1423,wisteria01,92,7,statement,O,statement,NN,False,False,False,False,False
1424,wisteria01,92,8,",",O,",",",",False,False,False,False,False
1425,wisteria01,92,9,is,O,is,VBZ,False,False,False,False,False
1426,wisteria01,92,10,it,O,it,PRP,False,False,False,False,False
1427,wisteria01,92,11,not,O,not,RB,True,False,False,False,False
1428,wisteria01,92,12,?,O,?,.,False,False,False,False,False
1429,wisteria01,92,13,'',O,'','',False,False,False,False,False
1430,wisteria01,93,0,``,O,``,``,False,False,False,False,False
1431,wisteria01,93,1,And,O,And,CC,False,False,False,False,False
1432,wisteria01,93,2,it,O,it,PRP,False,False,False,False,False
1433,wisteria01,93,3,is,O,is,VBZ,False,False,False,False,False
1434,wisteria01,93,4,my,O,my,PRP$,False,False,False,False,False
1435,wisteria01,93,5,duty,O,duty,NN,False,False,False,False,False
1436,wisteria01,93,6,to,O,to,TO,False,False,False,False,False
1437,wisteria01,93,7,warn,O,warn,VB,False,False,False,False,False
1438,wisteria01,93,8,Mr.,O,Mr.,NNP,False,False,False,False,False
1439,wisteria01,93,9,Scott,O,Scott,NNP,False,False,False,False,False
1440,wisteria01,93,10,Eccles,O,Eccles,VBZ,False,False,False,False,False
1441,wisteria01,93,11,that,O,that,IN,False,False,False,False,False
1442,wisteria01,93,12,it,O,it,PRP,False,False,False,False,False
1443,wisteria01,93,13,may,O,may,MD,False,False,False,False,False
1444,wisteria01,93,14,be,O,be,VB,False,False,False,False,False
1445,wisteria01,93,15,used,O,used,VBN,False,False,False,False,False
1446,wisteria01,93,16,against,O,against,IN,False,False,False,False,False
1447,wisteria01,93,17,him,O,him,PRP,False,False,False,False,False
1448,wisteria01,93,18,.,O,.,.,False,False,False,False,False
1449,wisteria01,93,19,'',O,'','',False,False,False,False,False
1450,wisteria01,94,0,``,O,``,``,False,False,False,False,False
1451,wisteria01,94,1,Mr.,O,Mr.,NNP,False,False,False,False,False
1452,wisteria01,94,2,Eccles,O,Eccles,NNP,False,False,False,False,False
1453,wisteria01,94,3,was,O,wa,VBD,False,False,False,False,False
1454,wisteria01,94,4,going,O,going,VBG,False,False,False,False,False
1455,wisteria01,94,5,to,O,to,TO,False,False,False,False,False
1456,wisteria01,94,6,tell,O,tell,VB,False,False,False,False,False
1457,wisteria01,94,7,us,O,u,PRP,False,False,False,False,False
1458,wisteria01,94,8,about,O,about,IN,False,False,False,False,False
1459,wisteria01,94,9,it,O,it,PRP,False,False,False,False,False
1460,wisteria01,94,10,when,O,when,WRB,False,False,False,False,False
1461,wisteria01,94,11,you,O,you,PRP,False,False,False,False,False
1462,wisteria01,94,12,entered,O,entered,VBD,False,False,False,False,False
1463,wisteria01,94,13,the,O,the,DT,False,False,False,False,False
1464,wisteria01,94,14,room,O,room,NN,False,False,False,False,False
1465,wisteria01,94,15,.,O,.,.,False,False,False,False,False
1466,wisteria01,95,0,I,O,I,PRP,False,False,False,False,False
1467,wisteria01,95,1,think,O,think,VBP,False,False,False,False,False
1468,wisteria01,95,2,",",O,",",",",False,False,False,False,False
1469,wisteria01,95,3,Watson,O,Watson,NNP,False,False,False,False,False
1470,wisteria01,95,4,",",O,",",",",False,False,False,False,False
1471,wisteria01,95,5,a,O,a,DT,False,False,False,False,False
1472,wisteria01,95,6,brandy,O,brandy,NN,False,False,False,False,False
1473,wisteria01,95,7,and,O,and,CC,False,False,False,False,False
1474,wisteria01,95,8,soda,O,soda,NN,False,False,False,False,False
1475,wisteria01,95,9,would,O,would,MD,False,False,False,False,False
1476,wisteria01,95,10,do,O,do,VB,False,False,False,False,False
1477,wisteria01,95,11,him,O,him,PRP,False,False,False,False,False
1478,wisteria01,95,12,no,B-NEG,no,DT,True,False,False,False,False
1479,wisteria01,95,13,harm,O,harm,NN,False,False,False,False,False
1480,wisteria01,95,14,.,O,.,.,False,False,False,False,False
1481,wisteria01,96,0,Now,O,Now,RB,False,False,False,False,False
1482,wisteria01,96,1,",",O,",",",",False,False,False,False,False
1483,wisteria01,96,2,sir,O,sir,NN,False,False,False,False,False
1484,wisteria01,96,3,",",O,",",",",False,False,False,False,False
1485,wisteria01,96,4,I,O,I,PRP,False,False,False,False,False
1486,wisteria01,96,5,suggest,O,suggest,VBP,False,False,False,False,False
1487,wisteria01,96,6,that,O,that,IN,False,False,False,False,False
1488,wisteria01,96,7,you,O,you,PRP,False,False,False,False,False
1489,wisteria01,96,8,take,O,take,VBP,False,False,False,False,False
1490,wisteria01,96,9,no,B-NEG,no,DT,True,False,False,False,False
1491,wisteria01,96,10,notice,O,notice,NN,False,False,False,False,False
1492,wisteria01,96,11,of,O,of,IN,False,False,False,False,False
1493,wisteria01,96,12,this,O,this,DT,False,False,False,False,False
1494,wisteria01,96,13,addition,O,addition,NN,False,False,False,False,False
1495,wisteria01,96,14,to,O,to,TO,False,False,False,False,False
1496,wisteria01,96,15,your,O,your,PRP$,False,False,False,False,False
1497,wisteria01,96,16,audience,O,audience,NN,False,False,False,False,False
1498,wisteria01,96,17,",",O,",",",",False,False,False,False,False
1499,wisteria01,96,18,and,O,and,CC,False,False,False,False,False
1500,wisteria01,96,19,that,O,that,IN,False,False,False,False,False
1501,wisteria01,96,20,you,O,you,PRP,False,False,False,False,False
1502,wisteria01,96,21,proceed,O,proceed,VBP,False,False,False,False,False
1503,wisteria01,96,22,with,O,with,IN,False,False,False,False,False
1504,wisteria01,96,23,your,O,your,PRP$,False,False,False,False,False
1505,wisteria01,96,24,narrative,O,narrative,JJ,False,False,False,False,False
1506,wisteria01,96,25,exactly,O,exactly,RB,False,False,False,False,False
1507,wisteria01,96,26,as,O,a,IN,False,False,False,False,False
1508,wisteria01,96,27,you,O,you,PRP,False,False,False,False,False
1509,wisteria01,96,28,would,O,would,MD,False,False,False,False,False
1510,wisteria01,96,29,have,O,have,VB,False,False,False,False,False
1511,wisteria01,96,30,done,O,done,VBN,False,False,False,False,False
1512,wisteria01,96,31,had,O,had,VBN,False,False,False,False,False
1513,wisteria01,96,32,you,O,you,PRP,False,False,False,False,False
1514,wisteria01,96,33,never,B-NEG,never,RB,True,False,False,False,False
1515,wisteria01,96,34,been,O,been,VBN,False,False,False,False,False
1516,wisteria01,96,35,interrupted,O,interrupted,VBN,False,False,False,False,False
1517,wisteria01,96,36,.,O,.,.,False,False,False,False,False
1518,wisteria01,96,37,'',O,'','',False,False,False,False,False
1519,wisteria01,97,0,Our,O,Our,PRP$,False,False,False,False,False
1520,wisteria01,97,1,visitor,O,visitor,NN,False,False,False,False,False
1521,wisteria01,97,2,had,O,had,VBD,False,False,False,False,False
1522,wisteria01,97,3,gulped,O,gulped,VBN,False,False,False,False,False
1523,wisteria01,97,4,off,O,off,RP,False,False,False,False,False
1524,wisteria01,97,5,the,O,the,DT,False,False,False,False,False
1525,wisteria01,97,6,brandy,O,brandy,NN,False,False,False,False,False
1526,wisteria01,97,7,and,O,and,CC,False,False,False,False,False
1527,wisteria01,97,8,the,O,the,DT,False,False,False,False,False
1528,wisteria01,97,9,colour,O,colour,NN,False,False,False,False,False
1529,wisteria01,97,10,had,O,had,VBD,False,False,False,False,False
1530,wisteria01,97,11,returned,O,returned,VBN,False,False,False,False,False
1531,wisteria01,97,12,to,O,to,TO,False,False,False,False,False
1532,wisteria01,97,13,his,O,his,PRP$,False,False,False,False,False
1533,wisteria01,97,14,face,O,face,NN,False,False,False,False,False
1534,wisteria01,97,15,.,O,.,.,False,False,False,False,False
1535,wisteria01,98,0,With,O,With,IN,False,False,False,False,False
1536,wisteria01,98,1,a,O,a,DT,False,False,False,False,False
1537,wisteria01,98,2,dubious,O,dubious,JJ,False,False,False,False,False
1538,wisteria01,98,3,glance,O,glance,NN,False,False,False,False,False
1539,wisteria01,98,4,at,O,at,IN,False,False,False,False,False
1540,wisteria01,98,5,the,O,the,DT,False,False,False,False,False
1541,wisteria01,98,6,inspector,O,inspector,NN,False,False,False,False,False
1542,wisteria01,98,7,'s,O,'s,POS,False,False,False,False,False
1543,wisteria01,98,8,notebook,O,notebook,NN,False,False,False,False,False
1544,wisteria01,98,9,",",O,",",",",False,False,False,False,False
1545,wisteria01,98,10,he,O,he,PRP,False,False,False,False,False
1546,wisteria01,98,11,plunged,O,plunged,VBD,False,False,False,False,False
1547,wisteria01,98,12,at,O,at,IN,False,False,False,False,False
1548,wisteria01,98,13,once,O,once,RB,False,False,False,False,False
1549,wisteria01,98,14,into,O,into,IN,False,False,False,False,False
1550,wisteria01,98,15,his,O,his,PRP$,False,False,False,False,False
1551,wisteria01,98,16,extraordinary,O,extraordinary,JJ,False,False,False,False,False
1552,wisteria01,98,17,statement,O,statement,NN,False,False,False,False,False
1553,wisteria01,98,18,.,O,.,.,False,False,False,False,False
1554,wisteria01,99,0,``,O,``,``,False,False,False,False,False
1555,wisteria01,99,1,I,O,I,PRP,False,False,False,False,False
1556,wisteria01,99,2,am,O,am,VBP,False,False,False,False,False
1557,wisteria01,99,3,a,O,a,DT,False,False,False,False,False
1558,wisteria01,99,4,bachelor,O,bachelor,NN,False,False,False,False,False
1559,wisteria01,99,5,",",O,",",",",False,False,False,False,False
1560,wisteria01,99,6,'',O,'','',False,False,False,False,False
1561,wisteria01,99,7,said,O,said,VBD,False,False,False,False,False
1562,wisteria01,99,8,he,O,he,PRP,False,False,False,False,False
1563,wisteria01,99,9,",",O,",",",",False,False,False,False,False
1564,wisteria01,99,10,``,O,``,``,False,False,False,False,False
1565,wisteria01,99,11,and,O,and,CC,False,False,False,False,False
1566,wisteria01,99,12,being,O,being,VBG,False,False,False,False,False
1567,wisteria01,99,13,of,O,of,IN,False,False,False,False,False
1568,wisteria01,99,14,a,O,a,DT,False,False,False,False,False
1569,wisteria01,99,15,sociable,O,sociable,JJ,False,False,False,False,False
1570,wisteria01,99,16,turn,O,turn,NN,False,False,False,False,False
1571,wisteria01,99,17,I,O,I,PRP,False,False,False,False,False
1572,wisteria01,99,18,cultivate,O,cultivate,VBP,False,False,False,False,False
1573,wisteria01,99,19,a,O,a,DT,False,False,False,False,False
1574,wisteria01,99,20,large,O,large,JJ,False,False,False,False,False
1575,wisteria01,99,21,number,O,number,NN,False,False,False,False,False
1576,wisteria01,99,22,of,O,of,IN,False,False,False,False,False
1577,wisteria01,99,23,friends,O,friend,NNS,False,False,False,False,False
1578,wisteria01,99,24,.,O,.,.,False,False,False,False,False
1579,wisteria01,100,0,Among,O,Among,IN,False,False,False,False,False
1580,wisteria01,100,1,these,O,these,DT,False,False,False,False,False
1581,wisteria01,100,2,are,O,are,VBP,False,False,False,False,False
1582,wisteria01,100,3,the,O,the,DT,False,False,False,False,False
1583,wisteria01,100,4,family,O,family,NN,False,False,False,False,False
1584,wisteria01,100,5,of,O,of,IN,False,False,False,False,False
1585,wisteria01,100,6,a,O,a,DT,False,False,False,False,False
1586,wisteria01,100,7,retired,O,retired,JJ,False,False,False,False,False
1587,wisteria01,100,8,brewer,O,brewer,NN,False,False,False,False,False
1588,wisteria01,100,9,called,O,called,VBN,False,False,False,False,False
1589,wisteria01,100,10,Melville,O,Melville,NNP,False,False,False,False,False
1590,wisteria01,100,11,",",O,",",",",False,False,False,False,False
1591,wisteria01,100,12,living,O,living,VBG,False,False,False,False,False
1592,wisteria01,100,13,at,O,at,IN,False,False,False,False,False
1593,wisteria01,100,14,Abermarle,O,Abermarle,NNP,False,False,False,False,False
1594,wisteria01,100,15,Mansion,O,Mansion,NNP,False,False,False,False,False
1595,wisteria01,100,16,",",O,",",",",False,False,False,False,False
1596,wisteria01,100,17,Kensington,O,Kensington,NNP,False,False,False,False,False
1597,wisteria01,100,18,.,O,.,.,False,False,False,False,False
1598,wisteria01,101,0,It,O,It,PRP,False,False,False,False,False
1599,wisteria01,101,1,was,O,wa,VBD,False,False,False,False,False
1600,wisteria01,101,2,at,O,at,IN,False,False,False,False,False
1601,wisteria01,101,3,his,O,his,PRP$,False,False,False,False,False
1602,wisteria01,101,4,table,O,table,NN,False,False,False,False,False
1603,wisteria01,101,5,that,O,that,IN,False,False,False,False,False
1604,wisteria01,101,6,I,O,I,PRP,False,False,False,False,False
1605,wisteria01,101,7,met,O,met,VBD,False,False,False,False,False
1606,wisteria01,101,8,some,O,some,DT,False,False,False,False,False
1607,wisteria01,101,9,weeks,O,week,NNS,False,False,False,False,False
1608,wisteria01,101,10,ago,O,ago,IN,False,False,False,False,False
1609,wisteria01,101,11,a,O,a,DT,False,False,False,False,False
1610,wisteria01,101,12,young,O,young,JJ,False,False,False,False,False
1611,wisteria01,101,13,fellow,O,fellow,NN,False,False,False,False,False
1612,wisteria01,101,14,named,O,named,VBN,False,False,False,False,False
1613,wisteria01,101,15,Garcia,O,Garcia,NNP,False,False,False,False,False
1614,wisteria01,101,16,.,O,.,.,False,False,False,False,False
1615,wisteria01,102,0,He,O,He,PRP,False,False,False,False,False
1616,wisteria01,102,1,was,O,wa,VBD,False,False,False,False,False
1617,wisteria01,102,2,",",O,",",",",False,False,False,False,False
1618,wisteria01,102,3,I,O,I,PRP,False,False,False,False,False
